workerid,proliferate.condition,internal_node_id,response,response_0,response_1,response_2,response_3,rt,slider_0,slider_1,slider_2,slider_3,slider_start,stimulus,success,time_elapsed,trial_index,trial_type,error,scale_value
16,Condition 1,0.0-7.0-0.10,,0,10,90,0,5764,He is a good student,He is an excellent student,He is a perfect student,<em>Something else</em>,0,"<div><img src=""./visual stimuli-exp/grades/0wrong.png"" height = ""450""></div><p>How likely do you think it is that the girl will respond with each of the utterances below?</p>",,356200,34,html-multi-slider-response,,9
16,Condition 1,0.0-7.0-0.11,,60,20,0,20,7218,He is a good student,He is an excellent student,He is a perfect student,<em>Something else</em>,0,"<div><img src=""./visual stimuli-exp/grades/13wrong.png"" height = ""450""></div><p>How likely do you think it is that the girl will respond with each of the utterances below?</p>",,363421,35,html-multi-slider-response,,2
16,Condition 1,0.0-7.0-0.12,,60,20,0,20,6204,He is a good student,He is an excellent student,He is a perfect student,<em>Something else</em>,0,"<div><img src=""./visual stimuli-exp/grades/7wrong.png"" height = ""450""></div><p>How likely do you think it is that the girl will respond with each of the utterances below?</p>",,369627,36,html-multi-slider-response,,5
16,Condition 1,0.0-7.0-0.13,,10,80,10,0,8018,He is a good student,He is an excellent student,He is a perfect student,<em>Something else</em>,0,"<div><img src=""./visual stimuli-exp/grades/3wrong.png"" height = ""450""></div><p>How likely do you think it is that the girl will respond with each of the utterances below?</p>",,377649,37,html-multi-slider-response,,7
16,Condition 1,0.0-7.0-0.14,,0,90,10,0,6200,He is a good student,He is an excellent student,He is a perfect student,<em>Something else</em>,0,"<div><img src=""./visual stimuli-exp/grades/1wrong.png"" height = ""450""></div><p>How likely do you think it is that the girl will respond with each of the utterances below?</p>",,383850,38,html-multi-slider-response,,8
16,Condition 1,0.0-7.0-0.15,,30,30,0,40,9535,He is a good student,He is an excellent student,He is a perfect student,<em>Something else</em>,0,"<div><img src=""./visual stimuli-exp/grades/9wrong.png"" height = ""450""></div><p>How likely do you think it is that the girl will respond with each of the utterances below?</p>",,393387,39,html-multi-slider-response,,4
16,Condition 1,0.0-7.0-0.16,,30,20,0,50,7418,He is a good student,He is an excellent student,He is a perfect student,<em>Something else</em>,0,"<div><img src=""./visual stimuli-exp/grades/11wrong.png"" height = ""450""></div><p>How likely do you think it is that the girl will respond with each of the utterances below?</p>",,400808,40,html-multi-slider-response,,3
16,Condition 1,0.0-7.0-0.17,,10,0,0,90,5075,He is a good student,He is an excellent student,He is a perfect student,<em>Something else</em>,0,"<div><img src=""./visual stimuli-exp/grades/30wrong.png"" height = ""450""></div><p>How likely do you think it is that the girl will respond with each of the utterances below?</p>",,405884,41,html-multi-slider-response,,1
16,Condition 1,0.0-9.0-0.0,,0,0,100,0,8621,They are cleanish,They are clean,They are spotless,<em>Something else</em>,0,"<div><img src=""./visual stimuli-exp/clean/0spotless-light4.png"" height = ""450""></div><p>How likely do you think it is that the man will respond with each of the utterances below?</p>",,425892,43,html-multi-slider-response,,9
16,Condition 1,0.0-9.0-0.1,,50,0,0,50,7635,They are cleanish,They are clean,They are spotless,<em>Something else</em>,0,"<div><img src=""./visual stimuli-exp/clean/0clean-or-spotless.png"" height = ""450""></div><p>How likely do you think it is that the man will respond with each of the utterances below?</p>",,433529,44,html-multi-slider-response,,6
16,Condition 1,0.0-9.0-0.2,,50,0,0,50,8831,They are cleanish,They are clean,They are spotless,<em>Something else</em>,0,"<div><img src=""./visual stimuli-exp/clean/30clean.png"" height = ""450""></div><p>How likely do you think it is that the man will respond with each of the utterances below?</p>",,442363,45,html-multi-slider-response,,4
16,Condition 1,0.0-9.0-0.3,,20,0,0,80,8422,They are cleanish,They are clean,They are spotless,<em>Something else</em>,0,"<div><img src=""./visual stimuli-exp/clean/45dirty-withspots.png"" height = ""450""></div><p>How likely do you think it is that the man will respond with each of the utterances below?</p>",,450787,46,html-multi-slider-response,,3
16,Condition 1,0.0-9.0-0.4,,0,0,0,100,3934,They are cleanish,They are clean,They are spotless,<em>Something else</em>,0,"<div><img src=""./visual stimuli-exp/clean/100dirty.png"" height = ""450""></div><p>How likely do you think it is that the man will respond with each of the utterances below?</p>",,454723,47,html-multi-slider-response,,1
16,Condition 1,0.0-9.0-0.5,,0,80,20,0,6416,They are cleanish,They are clean,They are spotless,<em>Something else</em>,0,"<div><img src=""./visual stimuli-exp/clean/0spotless.png"" height = ""450""></div><p>How likely do you think it is that the man will respond with each of the utterances below?</p>",,461141,48,html-multi-slider-response,,7
16,Condition 1,0.0-9.0-0.6,,30,0,0,70,6084,They are cleanish,They are clean,They are spotless,<em>Something else</em>,0,"<div><img src=""./visual stimuli-exp/clean/15clean.png"" height = ""450""></div><p>How likely do you think it is that the man will respond with each of the utterances below?</p>",,467227,49,html-multi-slider-response,,5
16,Condition 1,0.0-9.0-0.7,,0,50,50,0,8457,They are cleanish,They are clean,They are spotless,<em>Something else</em>,0,"<div><img src=""./visual stimuli-exp/clean/0spotless-light2.png"" height = ""450""></div><p>How likely do you think it is that the man will respond with each of the utterances below?</p>",,475686,50,html-multi-slider-response,,8
16,Condition 1,0.0-9.0-0.8,,0,0,0,100,4547,They are cleanish,They are clean,They are spotless,<em>Something else</em>,0,"<div><img src=""./visual stimuli-exp/clean/60dirty-withspots.png"" height = ""450""></div><p>How likely do you think it is that the man will respond with each of the utterances below?</p>",,480235,51,html-multi-slider-response,,2
16,Condition 1,0.0-9.0-0.9,,0,0,100,0,3320,They are cleanish,They are clean,They are spotless,<em>Something else</em>,0,"<div><img src=""./visual stimuli-exp/clean/0spotless-light4.png"" height = ""450""></div><p>How likely do you think it is that the man will respond with each of the utterances below?</p>",,483558,52,html-multi-slider-response,,9
16,Condition 1,0.0-9.0-0.10,,0,0,0,100,3032,They are cleanish,They are clean,They are spotless,<em>Something else</em>,0,"<div><img src=""./visual stimuli-exp/clean/60dirty-withspots.png"" height = ""450""></div><p>How likely do you think it is that the man will respond with each of the utterances below?</p>",,486592,53,html-multi-slider-response,,2
16,Condition 1,0.0-9.0-0.11,,0,0,0,100,3275,They are cleanish,They are clean,They are spotless,<em>Something else</em>,0,"<div><img src=""./visual stimuli-exp/clean/100dirty.png"" height = ""450""></div><p>How likely do you think it is that the man will respond with each of the utterances below?</p>",,489869,54,html-multi-slider-response,,1
16,Condition 1,0.0-9.0-0.12,,0,60,0,40,6910,They are cleanish,They are clean,They are spotless,<em>Something else</em>,0,"<div><img src=""./visual stimuli-exp/clean/15clean.png"" height = ""450""></div><p>How likely do you think it is that the man will respond with each of the utterances below?</p>",,496781,55,html-multi-slider-response,,5
16,Condition 1,0.0-9.0-0.13,,0,60,0,40,5407,They are cleanish,They are clean,They are spotless,<em>Something else</em>,0,"<div><img src=""./visual stimuli-exp/clean/0spotless.png"" height = ""450""></div><p>How likely do you think it is that the man will respond with each of the utterances below?</p>",,502190,56,html-multi-slider-response,,7
16,Condition 1,0.0-9.0-0.14,,0,0,0,100,3608,They are cleanish,They are clean,They are spotless,<em>Something else</em>,0,"<div><img src=""./visual stimuli-exp/clean/45dirty-withspots.png"" height = ""450""></div><p>How likely do you think it is that the man will respond with each of the utterances below?</p>",,505801,57,html-multi-slider-response,,3
16,Condition 1,0.0-9.0-0.15,,30,50,0,20,7078,They are cleanish,They are clean,They are spotless,<em>Something else</em>,0,"<div><img src=""./visual stimuli-exp/clean/0clean-or-spotless.png"" height = ""450""></div><p>How likely do you think it is that the man will respond with each of the utterances below?</p>",,512881,58,html-multi-slider-response,,6
16,Condition 1,0.0-9.0-0.16,,0,80,20,0,5138,They are cleanish,They are clean,They are spotless,<em>Something else</em>,0,"<div><img src=""./visual stimuli-exp/clean/0spotless-light2.png"" height = ""450""></div><p>How likely do you think it is that the man will respond with each of the utterances below?</p>",,518021,59,html-multi-slider-response,,8
16,Condition 1,0.0-9.0-0.17,,0,0,0,100,2860,They are cleanish,They are clean,They are spotless,<em>Something else</em>,0,"<div><img src=""./visual stimuli-exp/clean/30clean.png"" height = ""450""></div><p>How likely do you think it is that the man will respond with each of the utterances below?</p>",,520882,60,html-multi-slider-response,,4
19,Condition 1,0.0-5.0-0.0,,0,100,0,0,14175,It is warm,It is hot,It is scalding,<em>Something else</em>,0,"<div><img src=""./visual stimuli-exp/temperature/80degree.png"" height = ""450""></div><p>How likely do you think it is that the waiter will respond with each of the utterances below?</p>",,74834,5,html-multi-slider-response,,8
19,Condition 1,0.0-5.0-0.1,,50,0,0,50,11382,It is warm,It is hot,It is scalding,<em>Something else</em>,0,"<div><img src=""./visual stimuli-exp/temperature/30degree.png"" height = ""450""></div><p>How likely do you think it is that the waiter will respond with each of the utterances below?</p>",,86218,6,html-multi-slider-response,,3
19,Condition 1,0.0-5.0-0.2,,30,0,0,70,10679,It is warm,It is hot,It is scalding,<em>Something else</em>,0,"<div><img src=""./visual stimuli-exp/temperature/70degree.png"" height = ""450""></div><p>How likely do you think it is that the waiter will respond with each of the utterances below?</p>",,96898,7,html-multi-slider-response,,7
19,Condition 1,0.0-5.0-0.3,,0,100,0,0,7327,It is warm,It is hot,It is scalding,<em>Something else</em>,0,"<div><img src=""./visual stimuli-exp/temperature/90degree.png"" height = ""450""></div><p>How likely do you think it is that the waiter will respond with each of the utterances below?</p>",,104226,8,html-multi-slider-response,,9
19,Condition 1,0.0-5.0-0.4,,0,0,0,100,6911,It is warm,It is hot,It is scalding,<em>Something else</em>,0,"<div><img src=""./visual stimuli-exp/temperature/10degree.png"" height = ""450""></div><p>How likely do you think it is that the waiter will respond with each of the utterances below?</p>",,111138,9,html-multi-slider-response,,1
19,Condition 1,0.0-5.0-0.5,,40,0,0,60,13039,It is warm,It is hot,It is scalding,<em>Something else</em>,0,"<div><img src=""./visual stimuli-exp/temperature/40degree.png"" height = ""450""></div><p>How likely do you think it is that the waiter will respond with each of the utterances below?</p>",,124190,10,html-multi-slider-response,,4
19,Condition 1,0.0-5.0-0.6,,0,0,0,100,5815,It is warm,It is hot,It is scalding,<em>Something else</em>,0,"<div><img src=""./visual stimuli-exp/temperature/20degree.png"" height = ""450""></div><p>How likely do you think it is that the waiter will respond with each of the utterances below?</p>",,130006,11,html-multi-slider-response,,2
19,Condition 1,0.0-5.0-0.7,,30,0,0,70,8807,It is warm,It is hot,It is scalding,<em>Something else</em>,0,"<div><img src=""./visual stimuli-exp/temperature/50degree.png"" height = ""450""></div><p>How likely do you think it is that the waiter will respond with each of the utterances below?</p>",,138814,12,html-multi-slider-response,,5
19,Condition 1,0.0-5.0-0.8,,60,0,0,40,9231,It is warm,It is hot,It is scalding,<em>Something else</em>,0,"<div><img src=""./visual stimuli-exp/temperature/60degree.png"" height = ""450""></div><p>How likely do you think it is that the waiter will respond with each of the utterances below?</p>",,148046,13,html-multi-slider-response,,6
19,Condition 1,0.0-5.0-0.9,,0,100,0,0,4951,It is warm,It is hot,It is scalding,<em>Something else</em>,0,"<div><img src=""./visual stimuli-exp/temperature/90degree.png"" height = ""450""></div><p>How likely do you think it is that the waiter will respond with each of the utterances below?</p>",,152998,14,html-multi-slider-response,,9
19,Condition 1,0.0-5.0-0.10,,40,0,0,60,8704,It is warm,It is hot,It is scalding,<em>Something else</em>,0,"<div><img src=""./visual stimuli-exp/temperature/30degree.png"" height = ""450""></div><p>How likely do you think it is that the waiter will respond with each of the utterances below?</p>",,161702,15,html-multi-slider-response,,3
19,Condition 1,0.0-5.0-0.11,,0,0,0,100,4743,It is warm,It is hot,It is scalding,<em>Something else</em>,0,"<div><img src=""./visual stimuli-exp/temperature/20degree.png"" height = ""450""></div><p>How likely do you think it is that the waiter will respond with each of the utterances below?</p>",,166446,16,html-multi-slider-response,,2
19,Condition 1,0.0-5.0-0.12,,20,0,0,80,8967,It is warm,It is hot,It is scalding,<em>Something else</em>,0,"<div><img src=""./visual stimuli-exp/temperature/40degree.png"" height = ""450""></div><p>How likely do you think it is that the waiter will respond with each of the utterances below?</p>",,175414,17,html-multi-slider-response,,4
19,Condition 1,0.0-5.0-0.13,,0,40,0,60,16679,It is warm,It is hot,It is scalding,<em>Something else</em>,0,"<div><img src=""./visual stimuli-exp/temperature/80degree.png"" height = ""450""></div><p>How likely do you think it is that the waiter will respond with each of the utterances below?</p>",,192092,18,html-multi-slider-response,,8
19,Condition 1,0.0-5.0-0.14,,30,0,0,70,8607,It is warm,It is hot,It is scalding,<em>Something else</em>,0,"<div><img src=""./visual stimuli-exp/temperature/70degree.png"" height = ""450""></div><p>How likely do you think it is that the waiter will respond with each of the utterances below?</p>",,200700,19,html-multi-slider-response,,7
19,Condition 1,0.0-5.0-0.15,,20,0,0,80,11367,It is warm,It is hot,It is scalding,<em>Something else</em>,0,"<div><img src=""./visual stimuli-exp/temperature/50degree.png"" height = ""450""></div><p>How likely do you think it is that the waiter will respond with each of the utterances below?</p>",,212068,20,html-multi-slider-response,,5
19,Condition 1,0.0-5.0-0.16,,0,0,0,100,4263,It is warm,It is hot,It is scalding,<em>Something else</em>,0,"<div><img src=""./visual stimuli-exp/temperature/10degree.png"" height = ""450""></div><p>How likely do you think it is that the waiter will respond with each of the utterances below?</p>",,216332,21,html-multi-slider-response,,1
19,Condition 1,0.0-5.0-0.17,,30,0,0,70,8903,It is warm,It is hot,It is scalding,<em>Something else</em>,0,"<div><img src=""./visual stimuli-exp/temperature/60degree.png"" height = ""450""></div><p>How likely do you think it is that the waiter will respond with each of the utterances below?</p>",,225236,22,html-multi-slider-response,,6
19,Condition 1,0.0-7.0-0.0,,0,0,0,100,8848,He is a good student,He is an excellent student,He is a perfect student,<em>Something else</em>,0,"<div><img src=""./visual stimuli-exp/grades/30wrong.png"" height = ""450""></div><p>How likely do you think it is that the girl will respond with each of the utterances below?</p>",,314226,24,html-multi-slider-response,,1
19,Condition 1,0.0-7.0-0.1,,75,0,0,25,14959,He is a good student,He is an excellent student,He is a perfect student,<em>Something else</em>,0,"<div><img src=""./visual stimuli-exp/grades/13wrong.png"" height = ""450""></div><p>How likely do you think it is that the girl will respond with each of the utterances below?</p>",,329185,25,html-multi-slider-response,,2
19,Condition 1,0.0-7.0-0.2,,80,20,0,0,13191,He is a good student,He is an excellent student,He is a perfect student,<em>Something else</em>,0,"<div><img src=""./visual stimuli-exp/grades/7wrong.png"" height = ""450""></div><p>How likely do you think it is that the girl will respond with each of the utterances below?</p>",,342377,26,html-multi-slider-response,,5
19,Condition 1,0.0-7.0-0.3,,0,0,100,0,3424,He is a good student,He is an excellent student,He is a perfect student,<em>Something else</em>,0,"<div><img src=""./visual stimuli-exp/grades/0wrong.png"" height = ""450""></div><p>How likely do you think it is that the girl will respond with each of the utterances below?</p>",,345801,27,html-multi-slider-response,,9
19,Condition 1,0.0-7.0-0.4,,0,100,0,0,4303,He is a good student,He is an excellent student,He is a perfect student,<em>Something else</em>,0,"<div><img src=""./visual stimuli-exp/grades/5wrong.png"" height = ""450""></div><p>How likely do you think it is that the girl will respond with each of the utterances below?</p>",,350105,28,html-multi-slider-response,,6
19,Condition 1,0.0-7.0-0.5,,0,2,98,0,9111,He is a good student,He is an excellent student,He is a perfect student,<em>Something else</em>,0,"<div><img src=""./visual stimuli-exp/grades/1wrong.png"" height = ""450""></div><p>How likely do you think it is that the girl will respond with each of the utterances below?</p>",,359217,29,html-multi-slider-response,,8
19,Condition 1,0.0-7.0-0.6,,10,90,0,0,8375,He is a good student,He is an excellent student,He is a perfect student,<em>Something else</em>,0,"<div><img src=""./visual stimuli-exp/grades/9wrong.png"" height = ""450""></div><p>How likely do you think it is that the girl will respond with each of the utterances below?</p>",,367593,30,html-multi-slider-response,,4
19,Condition 1,0.0-7.0-0.7,,60,0,0,40,11968,He is a good student,He is an excellent student,He is a perfect student,<em>Something else</em>,0,"<div><img src=""./visual stimuli-exp/grades/11wrong.png"" height = ""450""></div><p>How likely do you think it is that the girl will respond with each of the utterances below?</p>",,379561,31,html-multi-slider-response,,3
19,Condition 1,0.0-7.0-0.8,,0,90,10,0,9080,He is a good student,He is an excellent student,He is a perfect student,<em>Something else</em>,0,"<div><img src=""./visual stimuli-exp/grades/3wrong.png"" height = ""450""></div><p>How likely do you think it is that the girl will respond with each of the utterances below?</p>",,388641,32,html-multi-slider-response,,7
19,Condition 1,0.0-7.0-0.9,,0,5,95,0,9487,He is a good student,He is an excellent student,He is a perfect student,<em>Something else</em>,0,"<div><img src=""./visual stimuli-exp/grades/3wrong.png"" height = ""450""></div><p>How likely do you think it is that the girl will respond with each of the utterances below?</p>",,398129,33,html-multi-slider-response,,7
19,Condition 1,0.0-7.0-0.10,,0,15,85,0,8728,He is a good student,He is an excellent student,He is a perfect student,<em>Something else</em>,0,"<div><img src=""./visual stimuli-exp/grades/5wrong.png"" height = ""450""></div><p>How likely do you think it is that the girl will respond with each of the utterances below?</p>",,406858,34,html-multi-slider-response,,6
19,Condition 1,0.0-7.0-0.11,,0,0,100,0,3239,He is a good student,He is an excellent student,He is a perfect student,<em>Something else</em>,0,"<div><img src=""./visual stimuli-exp/grades/0wrong.png"" height = ""450""></div><p>How likely do you think it is that the girl will respond with each of the utterances below?</p>",,410098,35,html-multi-slider-response,,9
19,Condition 1,0.0-7.0-0.12,,70,0,0,30,13847,He is a good student,He is an excellent student,He is a perfect student,<em>Something else</em>,0,"<div><img src=""./visual stimuli-exp/grades/13wrong.png"" height = ""450""></div><p>How likely do you think it is that the girl will respond with each of the utterances below?</p>",,423946,36,html-multi-slider-response,,2
19,Condition 1,0.0-7.0-0.13,,55,0,0,45,12815,He is a good student,He is an excellent student,He is a perfect student,<em>Something else</em>,0,"<div><img src=""./visual stimuli-exp/grades/11wrong.png"" height = ""450""></div><p>How likely do you think it is that the girl will respond with each of the utterances below?</p>",,436762,37,html-multi-slider-response,,3
19,Condition 1,0.0-7.0-0.14,,0,0,0,100,8087,He is a good student,He is an excellent student,He is a perfect student,<em>Something else</em>,0,"<div><img src=""./visual stimuli-exp/grades/30wrong.png"" height = ""450""></div><p>How likely do you think it is that the girl will respond with each of the utterances below?</p>",,444850,38,html-multi-slider-response,,1
19,Condition 1,0.0-7.0-0.15,,100,0,0,0,10239,He is a good student,He is an excellent student,He is a perfect student,<em>Something else</em>,0,"<div><img src=""./visual stimuli-exp/grades/9wrong.png"" height = ""450""></div><p>How likely do you think it is that the girl will respond with each of the utterances below?</p>",,455090,39,html-multi-slider-response,,4
19,Condition 1,0.0-7.0-0.16,,100,0,0,0,2839,He is a good student,He is an excellent student,He is a perfect student,<em>Something else</em>,0,"<div><img src=""./visual stimuli-exp/grades/7wrong.png"" height = ""450""></div><p>How likely do you think it is that the girl will respond with each of the utterances below?</p>",,457930,40,html-multi-slider-response,,5
19,Condition 1,0.0-7.0-0.17,,0,0,100,0,4007,He is a good student,He is an excellent student,He is a perfect student,<em>Something else</em>,0,"<div><img src=""./visual stimuli-exp/grades/1wrong.png"" height = ""450""></div><p>How likely do you think it is that the girl will respond with each of the utterances below?</p>",,461937,41,html-multi-slider-response,,8
19,Condition 1,0.0-9.0-0.0,,0,0,0,100,7048,They are cleanish,They are clean,They are spotless,<em>Something else</em>,0,"<div><img src=""./visual stimuli-exp/clean/0spotless-light2.png"" height = ""450""></div><p>How likely do you think it is that the man will respond with each of the utterances below?</p>",,494250,43,html-multi-slider-response,,8
19,Condition 1,0.0-9.0-0.1,,0,0,0,100,4751,They are cleanish,They are clean,They are spotless,<em>Something else</em>,0,"<div><img src=""./visual stimuli-exp/clean/45dirty-withspots.png"" height = ""450""></div><p>How likely do you think it is that the man will respond with each of the utterances below?</p>",,499002,44,html-multi-slider-response,,3
19,Condition 1,0.0-9.0-0.2,,0,0,0,100,3463,They are cleanish,They are clean,They are spotless,<em>Something else</em>,0,"<div><img src=""./visual stimuli-exp/clean/100dirty.png"" height = ""450""></div><p>How likely do you think it is that the man will respond with each of the utterances below?</p>",,502466,45,html-multi-slider-response,,1
19,Condition 1,0.0-9.0-0.3,,0,0,100,0,3319,They are cleanish,They are clean,They are spotless,<em>Something else</em>,0,"<div><img src=""./visual stimuli-exp/clean/0spotless-light4.png"" height = ""450""></div><p>How likely do you think it is that the man will respond with each of the utterances below?</p>",,505786,46,html-multi-slider-response,,9
19,Condition 1,0.0-9.0-0.4,,10,90,0,0,8608,They are cleanish,They are clean,They are spotless,<em>Something else</em>,0,"<div><img src=""./visual stimuli-exp/clean/30clean.png"" height = ""450""></div><p>How likely do you think it is that the man will respond with each of the utterances below?</p>",,514394,47,html-multi-slider-response,,4
19,Condition 1,0.0-9.0-0.5,,30,70,0,0,6671,They are cleanish,They are clean,They are spotless,<em>Something else</em>,0,"<div><img src=""./visual stimuli-exp/clean/15clean.png"" height = ""450""></div><p>How likely do you think it is that the man will respond with each of the utterances below?</p>",,521066,48,html-multi-slider-response,,5
19,Condition 1,0.0-9.0-0.6,,0,65,35,0,4592,They are cleanish,They are clean,They are spotless,<em>Something else</em>,0,"<div><img src=""./visual stimuli-exp/clean/0spotless.png"" height = ""450""></div><p>How likely do you think it is that the man will respond with each of the utterances below?</p>",,525658,49,html-multi-slider-response,,7
19,Condition 1,0.0-9.0-0.7,,15,0,0,85,15752,They are cleanish,They are clean,They are spotless,<em>Something else</em>,0,"<div><img src=""./visual stimuli-exp/clean/60dirty-withspots.png"" height = ""450""></div><p>How likely do you think it is that the man will respond with each of the utterances below?</p>",,541410,50,html-multi-slider-response,,2
19,Condition 1,0.0-9.0-0.8,,0,100,0,0,3599,They are cleanish,They are clean,They are spotless,<em>Something else</em>,0,"<div><img src=""./visual stimuli-exp/clean/0clean-or-spotless.png"" height = ""450""></div><p>How likely do you think it is that the man will respond with each of the utterances below?</p>",,545010,51,html-multi-slider-response,,6
19,Condition 1,0.0-9.0-0.9,,100,0,0,0,5016,They are cleanish,They are clean,They are spotless,<em>Something else</em>,0,"<div><img src=""./visual stimuli-exp/clean/30clean.png"" height = ""450""></div><p>How likely do you think it is that the man will respond with each of the utterances below?</p>",,550027,52,html-multi-slider-response,,4
19,Condition 1,0.0-9.0-0.10,,0,0,100,0,3191,They are cleanish,They are clean,They are spotless,<em>Something else</em>,0,"<div><img src=""./visual stimuli-exp/clean/0spotless-light4.png"" height = ""450""></div><p>How likely do you think it is that the man will respond with each of the utterances below?</p>",,553218,53,html-multi-slider-response,,9
19,Condition 1,0.0-9.0-0.11,,0,100,0,0,3471,They are cleanish,They are clean,They are spotless,<em>Something else</em>,0,"<div><img src=""./visual stimuli-exp/clean/15clean.png"" height = ""450""></div><p>How likely do you think it is that the man will respond with each of the utterances below?</p>",,556690,54,html-multi-slider-response,,5
19,Condition 1,0.0-9.0-0.12,,75,0,0,25,10599,They are cleanish,They are clean,They are spotless,<em>Something else</em>,0,"<div><img src=""./visual stimuli-exp/clean/45dirty-withspots.png"" height = ""450""></div><p>How likely do you think it is that the man will respond with each of the utterances below?</p>",,567290,55,html-multi-slider-response,,3
19,Condition 1,0.0-9.0-0.13,,0,0,0,100,4023,They are cleanish,They are clean,They are spotless,<em>Something else</em>,0,"<div><img src=""./visual stimuli-exp/clean/100dirty.png"" height = ""450""></div><p>How likely do you think it is that the man will respond with each of the utterances below?</p>",,571314,56,html-multi-slider-response,,1
19,Condition 1,0.0-9.0-0.14,,0,100,0,0,3359,They are cleanish,They are clean,They are spotless,<em>Something else</em>,0,"<div><img src=""./visual stimuli-exp/clean/0spotless.png"" height = ""450""></div><p>How likely do you think it is that the man will respond with each of the utterances below?</p>",,574674,57,html-multi-slider-response,,7
19,Condition 1,0.0-9.0-0.15,,20,0,0,80,10544,They are cleanish,They are clean,They are spotless,<em>Something else</em>,0,"<div><img src=""./visual stimuli-exp/clean/60dirty-withspots.png"" height = ""450""></div><p>How likely do you think it is that the man will respond with each of the utterances below?</p>",,585218,58,html-multi-slider-response,,2
19,Condition 1,0.0-9.0-0.16,,20,80,0,0,31231,They are cleanish,They are clean,They are spotless,<em>Something else</em>,0,"<div><img src=""./visual stimuli-exp/clean/0clean-or-spotless.png"" height = ""450""></div><p>How likely do you think it is that the man will respond with each of the utterances below?</p>",,616450,59,html-multi-slider-response,,6
19,Condition 1,0.0-9.0-0.17,,0,0,0,100,2551,They are cleanish,They are clean,They are spotless,<em>Something else</em>,0,"<div><img src=""./visual stimuli-exp/clean/0spotless-light2.png"" height = ""450""></div><p>How likely do you think it is that the man will respond with each of the utterances below?</p>",,619002,60,html-multi-slider-response,,8
7,Condition 1,0.0-5.0-0.0,,40,0,0,60,30959,It is warm,It is hot,It is scalding,<em>Something else</em>,0,"<div><img src=""./visual stimuli-exp/temperature/20degree.png"" height = ""450""></div><p>How likely do you think it is that the waiter will respond with each of the utterances below?</p>",,73767,5,html-multi-slider-response,,2
7,Condition 1,0.0-5.0-0.1,,0,70,0,30,15408,It is warm,It is hot,It is scalding,<em>Something else</em>,0,"<div><img src=""./visual stimuli-exp/temperature/70degree.png"" height = ""450""></div><p>How likely do you think it is that the waiter will respond with each of the utterances below?</p>",,89179,6,html-multi-slider-response,,7
7,Condition 1,0.0-5.0-0.2,,0,80,0,20,14529,It is warm,It is hot,It is scalding,<em>Something else</em>,0,"<div><img src=""./visual stimuli-exp/temperature/80degree.png"" height = ""450""></div><p>How likely do you think it is that the waiter will respond with each of the utterances below?</p>",,103714,7,html-multi-slider-response,,8
7,Condition 1,0.0-5.0-0.3,,60,0,0,40,13600,It is warm,It is hot,It is scalding,<em>Something else</em>,0,"<div><img src=""./visual stimuli-exp/temperature/40degree.png"" height = ""450""></div><p>How likely do you think it is that the waiter will respond with each of the utterances below?</p>",,117330,8,html-multi-slider-response,,4
7,Condition 1,0.0-5.0-0.4,,50,40,0,10,15903,It is warm,It is hot,It is scalding,<em>Something else</em>,0,"<div><img src=""./visual stimuli-exp/temperature/50degree.png"" height = ""450""></div><p>How likely do you think it is that the waiter will respond with each of the utterances below?</p>",,133237,9,html-multi-slider-response,,5
7,Condition 1,0.0-5.0-0.5,,40,50,0,10,19597,It is warm,It is hot,It is scalding,<em>Something else</em>,0,"<div><img src=""./visual stimuli-exp/temperature/60degree.png"" height = ""450""></div><p>How likely do you think it is that the waiter will respond with each of the utterances below?</p>",,152837,10,html-multi-slider-response,,6
7,Condition 1,0.0-5.0-0.6,,0,0,0,100,8308,It is warm,It is hot,It is scalding,<em>Something else</em>,0,"<div><img src=""./visual stimuli-exp/temperature/10degree.png"" height = ""450""></div><p>How likely do you think it is that the waiter will respond with each of the utterances below?</p>",,161148,11,html-multi-slider-response,,1
7,Condition 1,0.0-5.0-0.7,,30,0,0,70,9553,It is warm,It is hot,It is scalding,<em>Something else</em>,0,"<div><img src=""./visual stimuli-exp/temperature/30degree.png"" height = ""450""></div><p>How likely do you think it is that the waiter will respond with each of the utterances below?</p>",,170703,12,html-multi-slider-response,,3
7,Condition 1,0.0-5.0-0.8,,0,25,70,5,24497,It is warm,It is hot,It is scalding,<em>Something else</em>,0,"<div><img src=""./visual stimuli-exp/temperature/90degree.png"" height = ""450""></div><p>How likely do you think it is that the waiter will respond with each of the utterances below?</p>",,195203,13,html-multi-slider-response,,9
7,Condition 1,0.0-5.0-0.9,,70,0,0,30,10163,It is warm,It is hot,It is scalding,<em>Something else</em>,0,"<div><img src=""./visual stimuli-exp/temperature/30degree.png"" height = ""450""></div><p>How likely do you think it is that the waiter will respond with each of the utterances below?</p>",,205370,14,html-multi-slider-response,,3
7,Condition 1,0.0-5.0-0.10,,0,30,60,10,21396,It is warm,It is hot,It is scalding,<em>Something else</em>,0,"<div><img src=""./visual stimuli-exp/temperature/80degree.png"" height = ""450""></div><p>How likely do you think it is that the waiter will respond with each of the utterances below?</p>",,226769,15,html-multi-slider-response,,8
