workerid,proliferate.condition,internal_node_id,response,response_0,response_1,response_2,response_3,response_4,response_5,response_6,response_7,response_8,rt,stimulus,success,target_image_0,target_image_1,target_image_2,target_image_3,target_image_4,target_image_5,target_image_6,target_image_7,target_image_8,time_elapsed,trial_index,trial_type,error,scale_value
59,Condition 1,0.0-7.0-0.5,,0,0,0,0,0,0,0,4,6,6039,"<div><img src=""./visual stimuli-exp/grades/visualized_grades_context/visualized_excellent.png"" height = ""330""></div><p style=""margin: 8px 0px;"">Which examination sheet do you think is on the desk? Use the ""+"" and ""&ndash;"" buttons to distribute 10 coins across the likely examination sheets.</p>",,./visual stimuli-exp/grades/adjusted_grades/30_wrong.png,./visual stimuli-exp/grades/adjusted_grades/13_wrong.png,./visual stimuli-exp/grades/adjusted_grades/11_wrong.png,./visual stimuli-exp/grades/adjusted_grades/9_wrong.png,./visual stimuli-exp/grades/adjusted_grades/7_wrong.png,./visual stimuli-exp/grades/adjusted_grades/5_wrong.png,./visual stimuli-exp/grades/adjusted_grades/3_wrong.png,./visual stimuli-exp/grades/adjusted_grades/1_wrong.png,./visual stimuli-exp/grades/adjusted_grades/0_wrong.png,359549,17,html-coin-betting-response,,excellent
59,Condition 1,0.0-9.0-0.0,,0,0,0,0,0,0,0,0,10,8607,"<div><img src=""./visual stimuli-exp/clean/visualized_cleaness_context/visualized_spotless.png"" height = ""310""></div><p style=""margin: 8px 0px;"">Which window do you think the man is looking at? Use the ""+"" and ""&ndash;"" buttons to distribute 10 coins across the likely windows.</p>",,./visual stimuli-exp/clean/adjusted_cleaness/100-dirty.png,./visual stimuli-exp/clean/adjusted_cleaness/60-dirty-with-spots.png,./visual stimuli-exp/clean/adjusted_cleaness/45-dirty-with-spots.png,./visual stimuli-exp/clean/adjusted_cleaness/30-clean.png,./visual stimuli-exp/clean/adjusted_cleaness/15-clean.png,./visual stimuli-exp/clean/adjusted_cleaness/0-clean-spotless.png,./visual stimuli-exp/clean/adjusted_cleaness/0-spotless.png,./visual stimuli-exp/clean/adjusted_cleaness/0-spotless-light-2.png,./visual stimuli-exp/clean/adjusted_cleaness/0-spotless-light-4.png,380093,19,html-coin-betting-response,,spotless
59,Condition 1,0.0-9.0-0.1,,0,0,0,0,2,5,3,0,0,9646,"<div><img src=""./visual stimuli-exp/clean/visualized_cleaness_context/visualized_cleanish.png"" height = ""310""></div><p style=""margin: 8px 0px;"">Which window do you think the man is looking at? Use the ""+"" and ""&ndash;"" buttons to distribute 10 coins across the likely windows.</p>",,./visual stimuli-exp/clean/adjusted_cleaness/100-dirty.png,./visual stimuli-exp/clean/adjusted_cleaness/60-dirty-with-spots.png,./visual stimuli-exp/clean/adjusted_cleaness/45-dirty-with-spots.png,./visual stimuli-exp/clean/adjusted_cleaness/30-clean.png,./visual stimuli-exp/clean/adjusted_cleaness/15-clean.png,./visual stimuli-exp/clean/adjusted_cleaness/0-clean-spotless.png,./visual stimuli-exp/clean/adjusted_cleaness/0-spotless.png,./visual stimuli-exp/clean/adjusted_cleaness/0-spotless-light-2.png,./visual stimuli-exp/clean/adjusted_cleaness/0-spotless-light-4.png,389741,20,html-coin-betting-response,,cleanish
59,Condition 1,0.0-9.0-0.2,,0,0,0,0,0,0,5,5,0,8647,"<div><img src=""./visual stimuli-exp/clean/visualized_cleaness_context/visualized_clean.png"" height = ""310""></div><p style=""margin: 8px 0px;"">Which window do you think the man is looking at? Use the ""+"" and ""&ndash;"" buttons to distribute 10 coins across the likely windows.</p>",,./visual stimuli-exp/clean/adjusted_cleaness/100-dirty.png,./visual stimuli-exp/clean/adjusted_cleaness/60-dirty-with-spots.png,./visual stimuli-exp/clean/adjusted_cleaness/45-dirty-with-spots.png,./visual stimuli-exp/clean/adjusted_cleaness/30-clean.png,./visual stimuli-exp/clean/adjusted_cleaness/15-clean.png,./visual stimuli-exp/clean/adjusted_cleaness/0-clean-spotless.png,./visual stimuli-exp/clean/adjusted_cleaness/0-spotless.png,./visual stimuli-exp/clean/adjusted_cleaness/0-spotless-light-2.png,./visual stimuli-exp/clean/adjusted_cleaness/0-spotless-light-4.png,398389,21,html-coin-betting-response,,clean
59,Condition 1,0.0-9.0-0.3,,0,0,0,0,0,0,0,0,10,4206,"<div><img src=""./visual stimuli-exp/clean/visualized_cleaness_context/visualized_spotless.png"" height = ""310""></div><p style=""margin: 8px 0px;"">Which window do you think the man is looking at? Use the ""+"" and ""&ndash;"" buttons to distribute 10 coins across the likely windows.</p>",,./visual stimuli-exp/clean/adjusted_cleaness/100-dirty.png,./visual stimuli-exp/clean/adjusted_cleaness/60-dirty-with-spots.png,./visual stimuli-exp/clean/adjusted_cleaness/45-dirty-with-spots.png,./visual stimuli-exp/clean/adjusted_cleaness/30-clean.png,./visual stimuli-exp/clean/adjusted_cleaness/15-clean.png,./visual stimuli-exp/clean/adjusted_cleaness/0-clean-spotless.png,./visual stimuli-exp/clean/adjusted_cleaness/0-spotless.png,./visual stimuli-exp/clean/adjusted_cleaness/0-spotless-light-2.png,./visual stimuli-exp/clean/adjusted_cleaness/0-spotless-light-4.png,402597,22,html-coin-betting-response,,spotless
59,Condition 1,0.0-9.0-0.4,,0,0,0,0,0,0,5,5,0,5535,"<div><img src=""./visual stimuli-exp/clean/visualized_cleaness_context/visualized_clean.png"" height = ""310""></div><p style=""margin: 8px 0px;"">Which window do you think the man is looking at? Use the ""+"" and ""&ndash;"" buttons to distribute 10 coins across the likely windows.</p>",,./visual stimuli-exp/clean/adjusted_cleaness/100-dirty.png,./visual stimuli-exp/clean/adjusted_cleaness/60-dirty-with-spots.png,./visual stimuli-exp/clean/adjusted_cleaness/45-dirty-with-spots.png,./visual stimuli-exp/clean/adjusted_cleaness/30-clean.png,./visual stimuli-exp/clean/adjusted_cleaness/15-clean.png,./visual stimuli-exp/clean/adjusted_cleaness/0-clean-spotless.png,./visual stimuli-exp/clean/adjusted_cleaness/0-spotless.png,./visual stimuli-exp/clean/adjusted_cleaness/0-spotless-light-2.png,./visual stimuli-exp/clean/adjusted_cleaness/0-spotless-light-4.png,408133,23,html-coin-betting-response,,clean
59,Condition 1,0.0-9.0-0.5,,0,0,0,0,3,4,3,0,0,5455,"<div><img src=""./visual stimuli-exp/clean/visualized_cleaness_context/visualized_cleanish.png"" height = ""310""></div><p style=""margin: 8px 0px;"">Which window do you think the man is looking at? Use the ""+"" and ""&ndash;"" buttons to distribute 10 coins across the likely windows.</p>",,./visual stimuli-exp/clean/adjusted_cleaness/100-dirty.png,./visual stimuli-exp/clean/adjusted_cleaness/60-dirty-with-spots.png,./visual stimuli-exp/clean/adjusted_cleaness/45-dirty-with-spots.png,./visual stimuli-exp/clean/adjusted_cleaness/30-clean.png,./visual stimuli-exp/clean/adjusted_cleaness/15-clean.png,./visual stimuli-exp/clean/adjusted_cleaness/0-clean-spotless.png,./visual stimuli-exp/clean/adjusted_cleaness/0-spotless.png,./visual stimuli-exp/clean/adjusted_cleaness/0-spotless-light-2.png,./visual stimuli-exp/clean/adjusted_cleaness/0-spotless-light-4.png,413589,24,html-coin-betting-response,,cleanish
28,Condition 1,0.0-5.0-0.0,,0,0,0,0,0,0,1,3,6,94325,"<div><img src=""./visual stimuli-exp/temperature/visualized_temperature_context/visualized_scalding.png"" height = ""270""></div><p style=""margin: 8px 0px;"">Which thermometer do you think is showing the temperature of the water in the cup? Use the ""+"" and ""&ndash;"" buttons to distribute 10 coins across the likely thermometers.</p>",,./visual stimuli-exp/temperature/adjusted_temperature/10.png,./visual stimuli-exp/temperature/adjusted_temperature/20.png,./visual stimuli-exp/temperature/adjusted_temperature/30.png,./visual stimuli-exp/temperature/adjusted_temperature/40.png,./visual stimuli-exp/temperature/adjusted_temperature/50.png,./visual stimuli-exp/temperature/adjusted_temperature/60.png,./visual stimuli-exp/temperature/adjusted_temperature/70.png,./visual stimuli-exp/temperature/adjusted_temperature/80.png,./visual stimuli-exp/temperature/adjusted_temperature/90.png,157814,5,html-coin-betting-response,,scalding
28,Condition 1,0.0-5.0-0.1,,0,0,1,3,5,1,0,0,0,12892,"<div><img src=""./visual stimuli-exp/temperature/visualized_temperature_context/visualized_warm.png"" height = ""270""></div><p style=""margin: 8px 0px;"">Which thermometer do you think is showing the temperature of the water in the cup? Use the ""+"" and ""&ndash;"" buttons to distribute 10 coins across the likely thermometers.</p>",,./visual stimuli-exp/temperature/adjusted_temperature/10.png,./visual stimuli-exp/temperature/adjusted_temperature/20.png,./visual stimuli-exp/temperature/adjusted_temperature/30.png,./visual stimuli-exp/temperature/adjusted_temperature/40.png,./visual stimuli-exp/temperature/adjusted_temperature/50.png,./visual stimuli-exp/temperature/adjusted_temperature/60.png,./visual stimuli-exp/temperature/adjusted_temperature/70.png,./visual stimuli-exp/temperature/adjusted_temperature/80.png,./visual stimuli-exp/temperature/adjusted_temperature/90.png,170724,6,html-coin-betting-response,,warm
28,Condition 1,0.0-5.0-0.2,,0,0,0,0,1,2,5,1,1,24937,"<div><img src=""./visual stimuli-exp/temperature/visualized_temperature_context/visualized_hot.png"" height = ""270""></div><p style=""margin: 8px 0px;"">Which thermometer do you think is showing the temperature of the water in the cup? Use the ""+"" and ""&ndash;"" buttons to distribute 10 coins across the likely thermometers.</p>",,./visual stimuli-exp/temperature/adjusted_temperature/10.png,./visual stimuli-exp/temperature/adjusted_temperature/20.png,./visual stimuli-exp/temperature/adjusted_temperature/30.png,./visual stimuli-exp/temperature/adjusted_temperature/40.png,./visual stimuli-exp/temperature/adjusted_temperature/50.png,./visual stimuli-exp/temperature/adjusted_temperature/60.png,./visual stimuli-exp/temperature/adjusted_temperature/70.png,./visual stimuli-exp/temperature/adjusted_temperature/80.png,./visual stimuli-exp/temperature/adjusted_temperature/90.png,195676,7,html-coin-betting-response,,hot
28,Condition 1,0.0-5.0-0.3,,0,0,0,0,0,1,5,2,2,17131,"<div><img src=""./visual stimuli-exp/temperature/visualized_temperature_context/visualized_hot.png"" height = ""270""></div><p style=""margin: 8px 0px;"">Which thermometer do you think is showing the temperature of the water in the cup? Use the ""+"" and ""&ndash;"" buttons to distribute 10 coins across the likely thermometers.</p>",,./visual stimuli-exp/temperature/adjusted_temperature/10.png,./visual stimuli-exp/temperature/adjusted_temperature/20.png,./visual stimuli-exp/temperature/adjusted_temperature/30.png,./visual stimuli-exp/temperature/adjusted_temperature/40.png,./visual stimuli-exp/temperature/adjusted_temperature/50.png,./visual stimuli-exp/temperature/adjusted_temperature/60.png,./visual stimuli-exp/temperature/adjusted_temperature/70.png,./visual stimuli-exp/temperature/adjusted_temperature/80.png,./visual stimuli-exp/temperature/adjusted_temperature/90.png,212823,8,html-coin-betting-response,,hot
28,Condition 1,0.0-5.0-0.4,,0,0,0,0,0,1,1,2,6,8595,"<div><img src=""./visual stimuli-exp/temperature/visualized_temperature_context/visualized_scalding.png"" height = ""270""></div><p style=""margin: 8px 0px;"">Which thermometer do you think is showing the temperature of the water in the cup? Use the ""+"" and ""&ndash;"" buttons to distribute 10 coins across the likely thermometers.</p>",,./visual stimuli-exp/temperature/adjusted_temperature/10.png,./visual stimuli-exp/temperature/adjusted_temperature/20.png,./visual stimuli-exp/temperature/adjusted_temperature/30.png,./visual stimuli-exp/temperature/adjusted_temperature/40.png,./visual stimuli-exp/temperature/adjusted_temperature/50.png,./visual stimuli-exp/temperature/adjusted_temperature/60.png,./visual stimuli-exp/temperature/adjusted_temperature/70.png,./visual stimuli-exp/temperature/adjusted_temperature/80.png,./visual stimuli-exp/temperature/adjusted_temperature/90.png,221433,9,html-coin-betting-response,,scalding
28,Condition 1,0.0-5.0-0.5,,0,0,1,2,6,1,0,0,0,16629,"<div><img src=""./visual stimuli-exp/temperature/visualized_temperature_context/visualized_warm.png"" height = ""270""></div><p style=""margin: 8px 0px;"">Which thermometer do you think is showing the temperature of the water in the cup? Use the ""+"" and ""&ndash;"" buttons to distribute 10 coins across the likely thermometers.</p>",,./visual stimuli-exp/temperature/adjusted_temperature/10.png,./visual stimuli-exp/temperature/adjusted_temperature/20.png,./visual stimuli-exp/temperature/adjusted_temperature/30.png,./visual stimuli-exp/temperature/adjusted_temperature/40.png,./visual stimuli-exp/temperature/adjusted_temperature/50.png,./visual stimuli-exp/temperature/adjusted_temperature/60.png,./visual stimuli-exp/temperature/adjusted_temperature/70.png,./visual stimuli-exp/temperature/adjusted_temperature/80.png,./visual stimuli-exp/temperature/adjusted_temperature/90.png,238075,10,html-coin-betting-response,,warm
28,Condition 1,0.0-7.0-0.0,,0,0,0,0,0,0,2,6,2,20056,"<div><img src=""./visual stimuli-exp/grades/visualized_grades_context/visualized_perfect.png"" height = ""330""></div><p style=""margin: 8px 0px;"">Which examination sheet do you think is on the desk? Use the ""+"" and ""&ndash;"" buttons to distribute 10 coins across the likely examination sheets.</p>",,./visual stimuli-exp/grades/adjusted_grades/30_wrong.png,./visual stimuli-exp/grades/adjusted_grades/13_wrong.png,./visual stimuli-exp/grades/adjusted_grades/11_wrong.png,./visual stimuli-exp/grades/adjusted_grades/9_wrong.png,./visual stimuli-exp/grades/adjusted_grades/7_wrong.png,./visual stimuli-exp/grades/adjusted_grades/5_wrong.png,./visual stimuli-exp/grades/adjusted_grades/3_wrong.png,./visual stimuli-exp/grades/adjusted_grades/1_wrong.png,./visual stimuli-exp/grades/adjusted_grades/0_wrong.png,272092,12,html-coin-betting-response,,perfect
28,Condition 1,0.0-7.0-0.1,,0,0,1,3,3,2,1,0,0,51940,"<div><img src=""./visual stimuli-exp/grades/visualized_grades_context/visualized_good.png"" height = ""330""></div><p style=""margin: 8px 0px;"">Which examination sheet do you think is on the desk? Use the ""+"" and ""&ndash;"" buttons to distribute 10 coins across the likely examination sheets.</p>",,./visual stimuli-exp/grades/adjusted_grades/30_wrong.png,./visual stimuli-exp/grades/adjusted_grades/13_wrong.png,./visual stimuli-exp/grades/adjusted_grades/11_wrong.png,./visual stimuli-exp/grades/adjusted_grades/9_wrong.png,./visual stimuli-exp/grades/adjusted_grades/7_wrong.png,./visual stimuli-exp/grades/adjusted_grades/5_wrong.png,./visual stimuli-exp/grades/adjusted_grades/3_wrong.png,./visual stimuli-exp/grades/adjusted_grades/1_wrong.png,./visual stimuli-exp/grades/adjusted_grades/0_wrong.png,324046,13,html-coin-betting-response,,good
28,Condition 1,0.0-7.0-0.2,,0,0,0,0,0,1,5,3,1,13443,"<div><img src=""./visual stimuli-exp/grades/visualized_grades_context/visualized_excellent.png"" height = ""330""></div><p style=""margin: 8px 0px;"">Which examination sheet do you think is on the desk? Use the ""+"" and ""&ndash;"" buttons to distribute 10 coins across the likely examination sheets.</p>",,./visual stimuli-exp/grades/adjusted_grades/30_wrong.png,./visual stimuli-exp/grades/adjusted_grades/13_wrong.png,./visual stimuli-exp/grades/adjusted_grades/11_wrong.png,./visual stimuli-exp/grades/adjusted_grades/9_wrong.png,./visual stimuli-exp/grades/adjusted_grades/7_wrong.png,./visual stimuli-exp/grades/adjusted_grades/5_wrong.png,./visual stimuli-exp/grades/adjusted_grades/3_wrong.png,./visual stimuli-exp/grades/adjusted_grades/1_wrong.png,./visual stimuli-exp/grades/adjusted_grades/0_wrong.png,337502,14,html-coin-betting-response,,excellent
28,Condition 1,0.0-7.0-0.3,,0,0,0,0,0,1,3,5,1,11924,"<div><img src=""./visual stimuli-exp/grades/visualized_grades_context/visualized_excellent.png"" height = ""330""></div><p style=""margin: 8px 0px;"">Which examination sheet do you think is on the desk? Use the ""+"" and ""&ndash;"" buttons to distribute 10 coins across the likely examination sheets.</p>",,./visual stimuli-exp/grades/adjusted_grades/30_wrong.png,./visual stimuli-exp/grades/adjusted_grades/13_wrong.png,./visual stimuli-exp/grades/adjusted_grades/11_wrong.png,./visual stimuli-exp/grades/adjusted_grades/9_wrong.png,./visual stimuli-exp/grades/adjusted_grades/7_wrong.png,./visual stimuli-exp/grades/adjusted_grades/5_wrong.png,./visual stimuli-exp/grades/adjusted_grades/3_wrong.png,./visual stimuli-exp/grades/adjusted_grades/1_wrong.png,./visual stimuli-exp/grades/adjusted_grades/0_wrong.png,349440,15,html-coin-betting-response,,excellent
28,Condition 1,0.0-7.0-0.4,,0,0,0,0,0,0,1,4,5,10894,"<div><img src=""./visual stimuli-exp/grades/visualized_grades_context/visualized_perfect.png"" height = ""330""></div><p style=""margin: 8px 0px;"">Which examination sheet do you think is on the desk? Use the ""+"" and ""&ndash;"" buttons to distribute 10 coins across the likely examination sheets.</p>",,./visual stimuli-exp/grades/adjusted_grades/30_wrong.png,./visual stimuli-exp/grades/adjusted_grades/13_wrong.png,./visual stimuli-exp/grades/adjusted_grades/11_wrong.png,./visual stimuli-exp/grades/adjusted_grades/9_wrong.png,./visual stimuli-exp/grades/adjusted_grades/7_wrong.png,./visual stimuli-exp/grades/adjusted_grades/5_wrong.png,./visual stimuli-exp/grades/adjusted_grades/3_wrong.png,./visual stimuli-exp/grades/adjusted_grades/1_wrong.png,./visual stimuli-exp/grades/adjusted_grades/0_wrong.png,360347,16,html-coin-betting-response,,perfect
28,Condition 1,0.0-7.0-0.5,,0,0,0,1,3,5,1,0,0,34778,"<div><img src=""./visual stimuli-exp/grades/visualized_grades_context/visualized_good.png"" height = ""330""></div><p style=""margin: 8px 0px;"">Which examination sheet do you think is on the desk? Use the ""+"" and ""&ndash;"" buttons to distribute 10 coins across the likely examination sheets.</p>",,./visual stimuli-exp/grades/adjusted_grades/30_wrong.png,./visual stimuli-exp/grades/adjusted_grades/13_wrong.png,./visual stimuli-exp/grades/adjusted_grades/11_wrong.png,./visual stimuli-exp/grades/adjusted_grades/9_wrong.png,./visual stimuli-exp/grades/adjusted_grades/7_wrong.png,./visual stimuli-exp/grades/adjusted_grades/5_wrong.png,./visual stimuli-exp/grades/adjusted_grades/3_wrong.png,./visual stimuli-exp/grades/adjusted_grades/1_wrong.png,./visual stimuli-exp/grades/adjusted_grades/0_wrong.png,395139,17,html-coin-betting-response,,good
28,Condition 1,0.0-9.0-0.0,,0,0,0,0,0,0,2,4,4,16568,"<div><img src=""./visual stimuli-exp/clean/visualized_cleaness_context/visualized_spotless.png"" height = ""310""></div><p style=""margin: 8px 0px;"">Which window do you think the man is looking at? Use the ""+"" and ""&ndash;"" buttons to distribute 10 coins across the likely windows.</p>",,./visual stimuli-exp/clean/adjusted_cleaness/100-dirty.png,./visual stimuli-exp/clean/adjusted_cleaness/60-dirty-with-spots.png,./visual stimuli-exp/clean/adjusted_cleaness/45-dirty-with-spots.png,./visual stimuli-exp/clean/adjusted_cleaness/30-clean.png,./visual stimuli-exp/clean/adjusted_cleaness/15-clean.png,./visual stimuli-exp/clean/adjusted_cleaness/0-clean-spotless.png,./visual stimuli-exp/clean/adjusted_cleaness/0-spotless.png,./visual stimuli-exp/clean/adjusted_cleaness/0-spotless-light-2.png,./visual stimuli-exp/clean/adjusted_cleaness/0-spotless-light-4.png,424399,19,html-coin-betting-response,,spotless
28,Condition 1,0.0-9.0-0.1,,0,0,0,3,7,0,0,0,0,9738,"<div><img src=""./visual stimuli-exp/clean/visualized_cleaness_context/visualized_cleanish.png"" height = ""310""></div><p style=""margin: 8px 0px;"">Which window do you think the man is looking at? Use the ""+"" and ""&ndash;"" buttons to distribute 10 coins across the likely windows.</p>",,./visual stimuli-exp/clean/adjusted_cleaness/100-dirty.png,./visual stimuli-exp/clean/adjusted_cleaness/60-dirty-with-spots.png,./visual stimuli-exp/clean/adjusted_cleaness/45-dirty-with-spots.png,./visual stimuli-exp/clean/adjusted_cleaness/30-clean.png,./visual stimuli-exp/clean/adjusted_cleaness/15-clean.png,./visual stimuli-exp/clean/adjusted_cleaness/0-clean-spotless.png,./visual stimuli-exp/clean/adjusted_cleaness/0-spotless.png,./visual stimuli-exp/clean/adjusted_cleaness/0-spotless-light-2.png,./visual stimuli-exp/clean/adjusted_cleaness/0-spotless-light-4.png,434151,20,html-coin-betting-response,,cleanish
28,Condition 1,0.0-9.0-0.2,,0,0,0,0,1,6,3,0,0,15909,"<div><img src=""./visual stimuli-exp/clean/visualized_cleaness_context/visualized_clean.png"" height = ""310""></div><p style=""margin: 8px 0px;"">Which window do you think the man is looking at? Use the ""+"" and ""&ndash;"" buttons to distribute 10 coins across the likely windows.</p>",,./visual stimuli-exp/clean/adjusted_cleaness/100-dirty.png,./visual stimuli-exp/clean/adjusted_cleaness/60-dirty-with-spots.png,./visual stimuli-exp/clean/adjusted_cleaness/45-dirty-with-spots.png,./visual stimuli-exp/clean/adjusted_cleaness/30-clean.png,./visual stimuli-exp/clean/adjusted_cleaness/15-clean.png,./visual stimuli-exp/clean/adjusted_cleaness/0-clean-spotless.png,./visual stimuli-exp/clean/adjusted_cleaness/0-spotless.png,./visual stimuli-exp/clean/adjusted_cleaness/0-spotless-light-2.png,./visual stimuli-exp/clean/adjusted_cleaness/0-spotless-light-4.png,450074,21,html-coin-betting-response,,clean
28,Condition 1,0.0-9.0-0.3,,0,0,0,0,0,0,1,3,6,6349,"<div><img src=""./visual stimuli-exp/clean/visualized_cleaness_context/visualized_spotless.png"" height = ""310""></div><p style=""margin: 8px 0px;"">Which window do you think the man is looking at? Use the ""+"" and ""&ndash;"" buttons to distribute 10 coins across the likely windows.</p>",,./visual stimuli-exp/clean/adjusted_cleaness/100-dirty.png,./visual stimuli-exp/clean/adjusted_cleaness/60-dirty-with-spots.png,./visual stimuli-exp/clean/adjusted_cleaness/45-dirty-with-spots.png,./visual stimuli-exp/clean/adjusted_cleaness/30-clean.png,./visual stimuli-exp/clean/adjusted_cleaness/15-clean.png,./visual stimuli-exp/clean/adjusted_cleaness/0-clean-spotless.png,./visual stimuli-exp/clean/adjusted_cleaness/0-spotless.png,./visual stimuli-exp/clean/adjusted_cleaness/0-spotless-light-2.png,./visual stimuli-exp/clean/adjusted_cleaness/0-spotless-light-4.png,456436,22,html-coin-betting-response,,spotless
28,Condition 1,0.0-9.0-0.4,,0,0,0,2,5,3,0,0,0,12874,"<div><img src=""./visual stimuli-exp/clean/visualized_cleaness_context/visualized_cleanish.png"" height = ""310""></div><p style=""margin: 8px 0px;"">Which window do you think the man is looking at? Use the ""+"" and ""&ndash;"" buttons to distribute 10 coins across the likely windows.</p>",,./visual stimuli-exp/clean/adjusted_cleaness/100-dirty.png,./visual stimuli-exp/clean/adjusted_cleaness/60-dirty-with-spots.png,./visual stimuli-exp/clean/adjusted_cleaness/45-dirty-with-spots.png,./visual stimuli-exp/clean/adjusted_cleaness/30-clean.png,./visual stimuli-exp/clean/adjusted_cleaness/15-clean.png,./visual stimuli-exp/clean/adjusted_cleaness/0-clean-spotless.png,./visual stimuli-exp/clean/adjusted_cleaness/0-spotless.png,./visual stimuli-exp/clean/adjusted_cleaness/0-spotless-light-2.png,./visual stimuli-exp/clean/adjusted_cleaness/0-spotless-light-4.png,469323,23,html-coin-betting-response,,cleanish
28,Condition 1,0.0-9.0-0.5,,0,0,0,0,0,1,8,1,0,10679,"<div><img src=""./visual stimuli-exp/clean/visualized_cleaness_context/visualized_clean.png"" height = ""310""></div><p style=""margin: 8px 0px;"">Which window do you think the man is looking at? Use the ""+"" and ""&ndash;"" buttons to distribute 10 coins across the likely windows.</p>",,./visual stimuli-exp/clean/adjusted_cleaness/100-dirty.png,./visual stimuli-exp/clean/adjusted_cleaness/60-dirty-with-spots.png,./visual stimuli-exp/clean/adjusted_cleaness/45-dirty-with-spots.png,./visual stimuli-exp/clean/adjusted_cleaness/30-clean.png,./visual stimuli-exp/clean/adjusted_cleaness/15-clean.png,./visual stimuli-exp/clean/adjusted_cleaness/0-clean-spotless.png,./visual stimuli-exp/clean/adjusted_cleaness/0-spotless.png,./visual stimuli-exp/clean/adjusted_cleaness/0-spotless-light-2.png,./visual stimuli-exp/clean/adjusted_cleaness/0-spotless-light-4.png,480015,24,html-coin-betting-response,,clean
37,Condition 1,0.0-5.0-0.0,,0,0,0,0,0,0,0,1,9,12949,"<div><img src=""./visual stimuli-exp/temperature/visualized_temperature_context/visualized_scalding.png"" height = ""270""></div><p style=""margin: 8px 0px;"">Which thermometer do you think is showing the temperature of the water in the cup? Use the ""+"" and ""&ndash;"" buttons to distribute 10 coins across the likely thermometers.</p>",,./visual stimuli-exp/temperature/adjusted_temperature/10.png,./visual stimuli-exp/temperature/adjusted_temperature/20.png,./visual stimuli-exp/temperature/adjusted_temperature/30.png,./visual stimuli-exp/temperature/adjusted_temperature/40.png,./visual stimuli-exp/temperature/adjusted_temperature/50.png,./visual stimuli-exp/temperature/adjusted_temperature/60.png,./visual stimuli-exp/temperature/adjusted_temperature/70.png,./visual stimuli-exp/temperature/adjusted_temperature/80.png,./visual stimuli-exp/temperature/adjusted_temperature/90.png,49735,5,html-coin-betting-response,,scalding
37,Condition 1,0.0-5.0-0.1,,0,0,0,0,0,2,2,3,3,29165,"<div><img src=""./visual stimuli-exp/temperature/visualized_temperature_context/visualized_hot.png"" height = ""270""></div><p style=""margin: 8px 0px;"">Which thermometer do you think is showing the temperature of the water in the cup? Use the ""+"" and ""&ndash;"" buttons to distribute 10 coins across the likely thermometers.</p>",,./visual stimuli-exp/temperature/adjusted_temperature/10.png,./visual stimuli-exp/temperature/adjusted_temperature/20.png,./visual stimuli-exp/temperature/adjusted_temperature/30.png,./visual stimuli-exp/temperature/adjusted_temperature/40.png,./visual stimuli-exp/temperature/adjusted_temperature/50.png,./visual stimuli-exp/temperature/adjusted_temperature/60.png,./visual stimuli-exp/temperature/adjusted_temperature/70.png,./visual stimuli-exp/temperature/adjusted_temperature/80.png,./visual stimuli-exp/temperature/adjusted_temperature/90.png,78901,6,html-coin-betting-response,,hot
37,Condition 1,0.0-5.0-0.2,,0,0,0,2,3,3,2,0,0,14865,"<div><img src=""./visual stimuli-exp/temperature/visualized_temperature_context/visualized_warm.png"" height = ""270""></div><p style=""margin: 8px 0px;"">Which thermometer do you think is showing the temperature of the water in the cup? Use the ""+"" and ""&ndash;"" buttons to distribute 10 coins across the likely thermometers.</p>",,./visual stimuli-exp/temperature/adjusted_temperature/10.png,./visual stimuli-exp/temperature/adjusted_temperature/20.png,./visual stimuli-exp/temperature/adjusted_temperature/30.png,./visual stimuli-exp/temperature/adjusted_temperature/40.png,./visual stimuli-exp/temperature/adjusted_temperature/50.png,./visual stimuli-exp/temperature/adjusted_temperature/60.png,./visual stimuli-exp/temperature/adjusted_temperature/70.png,./visual stimuli-exp/temperature/adjusted_temperature/80.png,./visual stimuli-exp/temperature/adjusted_temperature/90.png,93768,7,html-coin-betting-response,,warm
37,Condition 1,0.0-5.0-0.3,,0,0,0,0,0,0,0,2,8,6881,"<div><img src=""./visual stimuli-exp/temperature/visualized_temperature_context/visualized_scalding.png"" height = ""270""></div><p style=""margin: 8px 0px;"">Which thermometer do you think is showing the temperature of the water in the cup? Use the ""+"" and ""&ndash;"" buttons to distribute 10 coins across the likely thermometers.</p>",,./visual stimuli-exp/temperature/adjusted_temperature/10.png,./visual stimuli-exp/temperature/adjusted_temperature/20.png,./visual stimuli-exp/temperature/adjusted_temperature/30.png,./visual stimuli-exp/temperature/adjusted_temperature/40.png,./visual stimuli-exp/temperature/adjusted_temperature/50.png,./visual stimuli-exp/temperature/adjusted_temperature/60.png,./visual stimuli-exp/temperature/adjusted_temperature/70.png,./visual stimuli-exp/temperature/adjusted_temperature/80.png,./visual stimuli-exp/temperature/adjusted_temperature/90.png,100651,8,html-coin-betting-response,,scalding
